job_title,country,experience_level,education_level,year,salary,ai_risk_score,primary_skill,skill_demand_score,job_openings,job_survival_class,salary_bucket,ai_risk_category
Cloud Engineer,UK,Mid,Bachelor,2023,3605.1139999999996,0.33,AWS,77,9369,1,High,Medium Risk
ML Engineer,India,Mid,Master,2023,1578.558,0.23,Python,61,20865,1,Medium,Low Risk
Data Analyst,UK,Senior,Master,2031,3803.069,0.71,SQL,72,49652,1,High,High Risk
AI Researcher,USA,Senior,Master,2025,9309.969,0.15,Deep Learning,81,8897,2,High,Low Risk
Cybersecurity Analyst,USA,Senior,PhD,2020,5278.824999999999,0.2,Security,73,40819,2,High,Low Risk
Business Analyst,UK,Entry,Bachelor,2024,1645.479,0.74,Excel,63,10782,0,Medium,High Risk
DevOps Engineer,Canada,Entry,Master,2016,1836.23,0.21,Docker,84,26644,1,Medium,Low Risk
Cloud Engineer,Canada,Entry,Bachelor,2033,2796.669,0.43,AWS,75,41433,1,High,Medium Risk
Business Analyst,Australia,Mid,Master,2030,2556.0570000000002,0.8,Excel,63,37499,0,High,High Risk
Data Analyst,Canada,Entry,Master,2030,1698.538,0.7,SQL,65,9273,0,Medium,High Risk
DevOps Engineer,UK,Mid,Bachelor,2023,3643.942,0.28,Docker,98,31444,2,High,Low Risk
Cybersecurity Analyst,Australia,Mid,Bachelor,2024,3204.293,0.24,Security,99,47389,2,High,Low Risk
Cybersecurity Analyst,Australia,Entry,PhD,2023,2043.791,0.23,Security,89,25570,2,High,Low Risk
ML Engineer,Australia,Mid,Master,2035,4746.263,0.35,Python,88,33552,2,High,Medium Risk
Data Analyst,Canada,Senior,Bachelor,2026,3285.388,0.66,SQL,91,34635,1,High,High Risk
Data Analyst,USA,Mid,Bachelor,2022,2666.6899999999996,0.62,SQL,61,9259,0,High,High Risk
Business Analyst,Australia,Senior,PhD,2028,3886.215,0.78,Excel,60,35966,0,High,High Risk
ML Engineer,UK,Senior,Master,2034,8047.938,0.34,Python,61,46805,2,High,Medium Risk
Business Analyst,USA,Mid,Bachelor,2023,2972.9570000000003,0.73,Excel,86,3066,0,High,High Risk
Data Scientist,UK,Senior,PhD,2031,6694.049000000001,0.41,Python,63,49368,2,High,Medium Risk
Data Scientist,Germany,Entry,Bachelor,2029,2522.3540000000003,0.39,Python,84,30428,1,High,Medium Risk
AI Researcher,Australia,Senior,Bachelor,2029,7903.3279999999995,0.19,Deep Learning,76,36389,2,High,Low Risk
Data Analyst,USA,Mid,PhD,2017,2366.301,0.57,SQL,96,47517,1,High,Medium Risk
Cybersecurity Analyst,India,Mid,Master,2033,1324.402,0.33,Security,74,33690,1,Medium,Medium Risk
Business Analyst,India,Senior,Bachelor,2034,1573.202,0.84,Excel,71,38107,0,Medium,High Risk
Business Analyst,UK,Mid,PhD,2018,2011.576,0.68,Excel,60,25810,0,High,High Risk
Data Analyst,Germany,Mid,Bachelor,2029,2060.651,0.69,SQL,98,33033,1,High,High Risk
Data Scientist,Germany,Entry,Bachelor,2030,2690.953,0.4,Python,61,41850,1,High,Medium Risk
AI Researcher,USA,Entry,PhD,2029,4706.871,0.19,Deep Learning,99,40224,2,High,Low Risk
Cloud Engineer,USA,Senior,PhD,2032,9077.927,0.42,AWS,81,3439,2,High,Medium Risk
Data Analyst,USA,Mid,Master,2032,3227.548,0.72,SQL,95,23470,1,High,High Risk
Cybersecurity Analyst,India,Senior,Master,2026,1781.7630000000004,0.26,Security,60,28191,1,Medium,Low Risk
Cloud Engineer,UK,Mid,Bachelor,2031,4724.689,0.41,AWS,79,27349,2,High,Medium Risk
AI Researcher,UK,Mid,Bachelor,2028,4665.602,0.18,Deep Learning,98,10122,2,High,Low Risk
AI Researcher,UK,Entry,PhD,2017,2767.3810000000003,0.07,Deep Learning,73,39318,2,High,Low Risk
Product Manager,Australia,Entry,Bachelor,2032,3081.8240000000005,0.47,Strategy,64,46048,1,High,Medium Risk
Software Engineer,Germany,Senior,Bachelor,2023,4349.880999999999,0.43,Java,75,14891,1,High,Medium Risk
Software Engineer,USA,Senior,PhD,2019,5535.761,0.39,Java,79,6812,2,High,Medium Risk
Data Scientist,Germany,Entry,Master,2020,1955.0049999999999,0.3,Python,62,20087,1,Medium,Medium Risk
Cloud Engineer,Canada,Mid,PhD,2022,3205.1949999999997,0.32,AWS,85,1983,1,High,Medium Risk
Software Engineer,UK,Mid,Master,2016,2507.0060000000003,0.36,Java,93,44731,2,High,Medium Risk
DevOps Engineer,Australia,Senior,Bachelor,2020,5314.312,0.25,Docker,79,3127,2,High,Low Risk
Data Analyst,Germany,Senior,PhD,2023,2622.124,0.63,SQL,63,43769,1,High,High Risk
Cybersecurity Analyst,Australia,Mid,PhD,2027,2843.812,0.27,Security,94,46597,2,High,Low Risk
Product Manager,Australia,Senior,PhD,2015,5104.7660000000005,0.3,Strategy,77,18331,2,High,Medium Risk
Data Scientist,India,Senior,Bachelor,2025,1840.01,0.35,Python,82,6789,1,Medium,Medium Risk
AI Researcher,India,Entry,PhD,2021,971.103,0.11,Deep Learning,74,40336,1,Low,Low Risk
AI Researcher,USA,Senior,Bachelor,2032,9375.462,0.22,Deep Learning,93,27073,2,High,Low Risk
DevOps Engineer,USA,Entry,Master,2030,3777.7780000000002,0.35,Docker,90,15843,2,High,Medium Risk
Data Analyst,USA,Mid,PhD,2020,2187.418,0.6,SQL,65,47255,1,High,High Risk
Data Analyst,Australia,Senior,Master,2022,3153.198,0.62,SQL,90,29498,1,High,High Risk
Business Analyst,USA,Entry,Master,2025,2413.113,0.75,Excel,64,16298,0,High,High Risk
Product Manager,Germany,Senior,Bachelor,2025,5469.964,0.4,Strategy,80,27589,2,High,Medium Risk
Data Scientist,UK,Mid,Master,2017,2956.0209999999997,0.27,Python,84,6643,1,High,Low Risk
AI Researcher,Australia,Mid,Bachelor,2033,4974.01,0.23,Deep Learning,64,7610,2,High,Low Risk
AI Researcher,Germany,Senior,Master,2021,5798.939,0.11,Deep Learning,88,8816,2,High,Low Risk
AI Researcher,USA,Entry,Master,2022,4051.793,0.12,Deep Learning,62,18494,2,High,Low Risk
AI Researcher,Canada,Mid,Bachelor,2019,3615.063,0.09,Deep Learning,83,18204,2,High,Low Risk
Data Analyst,Canada,Entry,Bachelor,2025,1330.078,0.65,SQL,63,22048,0,Medium,High Risk
Cybersecurity Analyst,Germany,Entry,PhD,2015,1483.587,0.15,Security,87,31735,2,Medium,Low Risk
AI Researcher,Canada,Mid,Bachelor,2034,5759.210000000001,0.24,Deep Learning,84,41769,2,High,Low Risk
Business Analyst,Canada,Mid,Bachelor,2035,2709.5429999999997,0.85,Excel,62,47998,0,High,High Risk
DevOps Engineer,UK,Entry,PhD,2021,2389.928,0.26,Docker,89,16114,1,High,Low Risk
Cybersecurity Analyst,USA,Entry,Bachelor,2035,3194.4139999999998,0.35,Security,86,12159,1,High,Medium Risk
Data Analyst,UK,Mid,Master,2032,2296.886,0.72,SQL,89,29032,1,High,High Risk
Cybersecurity Analyst,Canada,Mid,Bachelor,2033,3391.982,0.33,Security,93,43578,2,High,Medium Risk
Software Engineer,USA,Entry,Master,2028,2799.317,0.48,Java,62,33266,1,High,Medium Risk
Data Analyst,India,Senior,Master,2035,1488.8600000000001,0.75,SQL,98,7176,0,Medium,High Risk
AI Researcher,USA,Senior,PhD,2034,10691.468,0.24,Deep Learning,83,39809,2,High,Low Risk
Business Analyst,USA,Mid,Master,2033,3558.724,0.83,Excel,86,5508,0,High,High Risk
Software Engineer,UK,Mid,PhD,2015,2392.697,0.35,Java,68,25269,1,High,Medium Risk
Cybersecurity Analyst,Germany,Mid,PhD,2016,2204.6009999999997,0.16,Security,89,10527,2,High,Low Risk
Cloud Engineer,Australia,Senior,Bachelor,2016,4795.224999999999,0.26,AWS,87,30860,2,High,Low Risk
Cybersecurity Analyst,UK,Entry,Bachelor,2030,2364.371,0.3,Security,87,26379,1,High,Medium Risk
DevOps Engineer,Canada,Entry,Bachelor,2029,2594.0240000000003,0.34,Docker,71,38958,1,High,Medium Risk
AI Researcher,Germany,Mid,Bachelor,2021,4128.4580000000005,0.11,Deep Learning,66,12624,2,High,Low Risk
Data Analyst,Australia,Entry,Master,2035,1724.2250000000001,0.75,SQL,83,5652,0,Medium,High Risk
Data Analyst,USA,Senior,PhD,2025,4337.598,0.65,SQL,91,4357,1,High,High Risk
Business Analyst,Germany,Mid,Master,2021,2026.377,0.71,Excel,79,29242,0,High,High Risk
DevOps Engineer,Canada,Entry,PhD,2024,2363.514,0.29,Docker,87,40837,2,High,Low Risk
ML Engineer,UK,Mid,Bachelor,2027,4560.967,0.27,Python,96,39105,2,High,Low Risk
ML Engineer,Canada,Entry,PhD,2025,2833.802,0.25,Python,90,30945,2,High,Low Risk
Data Analyst,UK,Entry,Master,2025,1603.5989999999997,0.65,SQL,97,14138,1,Medium,High Risk
Software Engineer,India,Entry,Master,2019,765.5319999999999,0.39,Java,84,16903,1,Low,Medium Risk
DevOps Engineer,Germany,Entry,Master,2026,2333.6949999999997,0.31,Docker,82,40057,1,High,Medium Risk
Data Analyst,USA,Entry,Master,2020,1566.0610000000001,0.6,SQL,79,16037,0,Medium,High Risk
Cybersecurity Analyst,UK,Entry,Bachelor,2029,2537.922,0.29,Security,79,4314,1,High,Low Risk
DevOps Engineer,Canada,Mid,PhD,2026,3471.679,0.31,Docker,94,15356,2,High,Medium Risk
Data Analyst,Australia,Mid,Bachelor,2021,1742.0080000000003,0.61,SQL,88,45852,1,Medium,High Risk
Product Manager,Australia,Senior,Bachelor,2031,7272.021999999999,0.46,Strategy,64,42301,2,High,Medium Risk
Cybersecurity Analyst,USA,Senior,Bachelor,2026,5647.4980000000005,0.26,Security,69,14997,2,High,Low Risk
Data Scientist,Germany,Entry,Bachelor,2015,1834.6019999999999,0.25,Python,87,42930,2,Medium,Low Risk
Data Analyst,UK,Mid,PhD,2016,1582.8790000000001,0.56,SQL,97,42214,1,Medium,Medium Risk
Cybersecurity Analyst,Australia,Mid,Bachelor,2025,2870.814,0.25,Security,91,9079,2,High,Low Risk
AI Researcher,Canada,Senior,Bachelor,2021,5939.692,0.11,Deep Learning,93,10448,2,High,Low Risk
ML Engineer,UK,Mid,PhD,2034,5723.727,0.34,Python,79,33977,2,High,Medium Risk
ML Engineer,UK,Senior,PhD,2033,8364.524000000001,0.33,Python,99,3119,2,High,Medium Risk
Cybersecurity Analyst,UK,Entry,PhD,2029,2436.745,0.29,Security,70,47954,1,High,Low Risk
Product Manager,India,Entry,PhD,2019,911.4069999999999,0.34,Strategy,69,28143,1,Low,Medium Risk
Cloud Engineer,India,Entry,PhD,2016,868.7350000000001,0.26,AWS,78,15016,1,Low,Low Risk
AI Researcher,USA,Mid,Master,2021,5550.892,0.11,Deep Learning,62,8775,2,High,Low Risk
AI Researcher,USA,Mid,Bachelor,2019,5462.497000000001,0.09,Deep Learning,75,23427,2,High,Low Risk
Cybersecurity Analyst,USA,Entry,Master,2021,2412.729,0.21,Security,92,11748,2,High,Low Risk
Product Manager,Germany,Senior,Bachelor,2019,4733.12,0.34,Strategy,85,3469,2,High,Medium Risk
Cloud Engineer,Canada,Entry,PhD,2022,2619.513,0.32,AWS,65,23861,1,High,Medium Risk
AI Researcher,UK,Senior,Master,2021,7004.259,0.11,Deep Learning,75,45119,2,High,Low Risk
AI Researcher,Germany,Entry,Master,2026,3199.004,0.16,Deep Learning,97,34855,2,High,Low Risk
Software Engineer,USA,Senior,Master,2025,6552.303,0.45,Java,72,36596,2,High,Medium Risk
Product Manager,Germany,Mid,Master,2032,4123.593,0.47,Strategy,65,7564,1,High,Medium Risk
Data Scientist,Germany,Entry,PhD,2033,2558.441,0.43,Python,73,35435,1,High,Medium Risk
Cloud Engineer,USA,Mid,Master,2022,4710.387000000001,0.32,AWS,76,30737,2,High,Medium Risk
Data Scientist,Canada,Mid,PhD,2032,3890.955,0.42,Python,76,10589,1,High,Medium Risk
Product Manager,UK,Mid,Bachelor,2022,4252.561,0.37,Strategy,88,19694,2,High,Medium Risk
Data Analyst,India,Entry,Bachelor,2023,560.769,0.63,SQL,82,19211,0,Low,High Risk
ML Engineer,India,Entry,Bachelor,2031,1274.759,0.31,Python,76,5511,1,Medium,Medium Risk
DevOps Engineer,Australia,Entry,Bachelor,2033,3104.827,0.38,Docker,89,48408,2,High,Medium Risk
AI Researcher,USA,Entry,Master,2015,3375.3419999999996,0.05,Deep Learning,86,34453,2,High,Low Risk
Product Manager,Australia,Senior,PhD,2019,5615.236999999999,0.34,Strategy,85,28513,2,High,Medium Risk
Business Analyst,USA,Mid,Bachelor,2015,2263.734,0.65,Excel,80,13891,0,High,High Risk
Cybersecurity Analyst,India,Senior,Master,2027,1689.1100000000001,0.27,Security,84,16154,1,Medium,Low Risk
AI Researcher,Canada,Mid,Master,2016,3600.817,0.06,Deep Learning,70,38403,2,High,Low Risk
Business Analyst,Australia,Entry,Master,2016,1437.312,0.66,Excel,87,47791,1,Medium,High Risk
ML Engineer,UK,Mid,Master,2031,4915.624,0.31,Python,65,40071,2,High,Medium Risk
Product Manager,UK,Mid,Bachelor,2028,4442.536,0.43,Strategy,71,11181,1,High,Medium Risk
DevOps Engineer,USA,Mid,Bachelor,2030,5012.705,0.35,Docker,99,29395,2,High,Medium Risk
Software Engineer,Canada,Entry,PhD,2031,2547.651,0.51,Java,82,2384,1,High,Medium Risk
ML Engineer,India,Entry,Bachelor,2033,1410.0049999999999,0.33,Python,60,17652,1,Medium,Medium Risk
Business Analyst,USA,Entry,PhD,2033,2618.736,0.83,Excel,76,9669,0,High,High Risk
DevOps Engineer,India,Mid,Master,2030,1501.4010000000003,0.35,Docker,93,24386,1,Medium,Medium Risk
Data Analyst,Australia,Senior,Master,2026,3118.1009999999997,0.66,SQL,94,30000,1,High,High Risk
Data Scientist,Canada,Senior,Master,2019,3947.9480000000003,0.29,Python,85,38861,2,High,Low Risk
Data Scientist,USA,Senior,PhD,2035,8821.079,0.45,Python,86,27407,2,High,Medium Risk
AI Researcher,India,Mid,Master,2031,1959.297,0.21,Deep Learning,62,43711,1,Medium,Low Risk
ML Engineer,Canada,Senior,PhD,2017,4682.995,0.17,Python,65,36101,2,High,Low Risk
AI Researcher,Canada,Senior,Master,2015,4694.107,0.05,Deep Learning,97,17316,2,High,Low Risk
Data Analyst,UK,Mid,PhD,2031,2337.337,0.71,SQL,82,16529,0,High,High Risk
Data Scientist,India,Mid,PhD,2016,1071.4830000000002,0.26,Python,85,9269,1,Medium,Low Risk
Cybersecurity Analyst,Australia,Entry,Master,2020,1748.7709999999997,0.2,Security,80,2224,1,Medium,Low Risk
DevOps Engineer,Australia,Mid,Master,2025,3398.7870000000003,0.3,Docker,96,13581,2,High,Medium Risk
DevOps Engineer,USA,Mid,PhD,2017,3523.57,0.22,Docker,83,28301,2,High,Low Risk
Business Analyst,Canada,Entry,Bachelor,2035,2157.111,0.85,Excel,88,6804,0,High,High Risk
Cybersecurity Analyst,USA,Senior,PhD,2034,7477.83,0.34,Security,97,13392,2,High,Medium Risk
Business Analyst,Canada,Mid,Bachelor,2021,2154.397,0.71,Excel,85,37185,1,High,High Risk
Data Scientist,USA,Senior,Bachelor,2031,7211.774,0.41,Python,68,20529,2,High,Medium Risk
Software Engineer,Germany,Senior,PhD,2015,3066.877,0.35,Java,67,5650,1,High,Medium Risk
Product Manager,Canada,Mid,PhD,2023,3715.5220000000004,0.38,Strategy,98,24181,2,High,Medium Risk
Cybersecurity Analyst,Canada,Mid,PhD,2033,3741.915,0.33,Security,92,14276,2,High,Medium Risk
Data Analyst,Germany,Senior,Bachelor,2021,2619.278,0.61,SQL,92,41930,1,High,High Risk
Cybersecurity Analyst,UK,Mid,PhD,2027,2999.8599999999997,0.27,Security,91,27605,2,High,Low Risk
Business Analyst,Australia,Senior,Bachelor,2027,3989.974,0.77,Excel,82,37798,1,High,High Risk
Data Analyst,India,Entry,Bachelor,2017,412.26599999999996,0.57,SQL,75,37135,0,Low,Medium Risk
DevOps Engineer,Australia,Entry,Master,2028,2882.202,0.33,Docker,99,37251,2,High,Medium Risk
AI Researcher,Germany,Entry,Master,2035,3335.4880000000003,0.25,Deep Learning,66,24414,1,High,Low Risk
Product Manager,Canada,Mid,PhD,2024,3876.951,0.39,Strategy,81,37698,2,High,Medium Risk
Software Engineer,Australia,Entry,PhD,2030,2288.108,0.5,Java,91,41192,1,High,Medium Risk
DevOps Engineer,USA,Senior,Bachelor,2029,8261.16,0.34,Docker,63,39278,2,High,Medium Risk
DevOps Engineer,India,Senior,Master,2022,1761.732,0.27,Docker,70,48350,1,Medium,Low Risk
Business Analyst,USA,Entry,Master,2031,2375.987,0.81,Excel,81,11937,0,High,High Risk
DevOps Engineer,UK,Entry,Master,2017,2219.7110000000002,0.22,Docker,97,24794,2,High,Low Risk
Cloud Engineer,Germany,Mid,PhD,2035,4109.557,0.45,AWS,85,20391,1,High,Medium Risk
Data Scientist,India,Senior,PhD,2029,2109.296,0.39,Python,82,22518,1,High,Medium Risk
Software Engineer,Australia,Entry,Master,2020,1856.382,0.4,Java,75,30720,1,Medium,Medium Risk
Data Scientist,UK,Senior,Master,2027,5265.460000000001,0.37,Python,72,18581,2,High,Medium Risk
ML Engineer,Germany,Mid,PhD,2034,4873.932,0.34,Python,73,41854,2,High,Medium Risk
Cybersecurity Analyst,Australia,Mid,Bachelor,2021,2894.391,0.21,Security,86,6220,2,High,Low Risk
Data Scientist,UK,Senior,Bachelor,2029,5997.968,0.39,Python,89,18474,2,High,Medium Risk
Software Engineer,Australia,Entry,Master,2035,2807.588,0.55,Java,70,41487,1,High,Medium Risk
Product Manager,UK,Mid,Master,2019,3810.056,0.34,Strategy,91,3690,1,High,Medium Risk
Data Analyst,Canada,Mid,Bachelor,2029,2168.9179999999997,0.69,SQL,68,22320,0,High,High Risk
DevOps Engineer,Germany,Senior,Master,2023,5238.571,0.28,Docker,60,36983,2,High,Low Risk
Data Analyst,USA,Mid,Master,2029,2723.553,0.69,SQL,69,27469,0,High,High Risk
Cybersecurity Analyst,UK,Mid,Bachelor,2018,2376.168,0.18,Security,81,16503,1,High,Low Risk
Product Manager,Canada,Senior,Master,2031,7068.314,0.46,Strategy,70,18677,2,High,Medium Risk
Cloud Engineer,UK,Mid,PhD,2019,3296.668,0.29,AWS,85,9595,1,High,Low Risk
Cloud Engineer,Germany,Senior,Master,2019,4411.519,0.29,AWS,64,2546,1,High,Low Risk
Cybersecurity Analyst,Germany,Senior,Master,2027,3977.259,0.27,Security,87,26388,2,High,Low Risk
Business Analyst,India,Senior,Bachelor,2033,1763.7849999999999,0.83,Excel,72,29651,0,Medium,High Risk
Product Manager,USA,Mid,Bachelor,2019,4430.228,0.34,Strategy,95,7078,2,High,Medium Risk
AI Researcher,UK,Senior,Master,2016,5798.009,0.06,Deep Learning,61,18747,2,High,Low Risk
AI Researcher,Australia,Entry,Bachelor,2025,3047.139,0.15,Deep Learning,61,17304,1,High,Low Risk
Cybersecurity Analyst,USA,Entry,PhD,2020,2218.734,0.2,Security,72,49229,2,High,Low Risk
Business Analyst,Australia,Entry,PhD,2028,1828.849,0.78,Excel,68,33916,0,Medium,High Risk
DevOps Engineer,Canada,Entry,Bachelor,2034,3089.966,0.39,Docker,91,2133,1,High,Medium Risk
ML Engineer,India,Senior,PhD,2034,2817.926,0.34,Python,61,29670,1,High,Medium Risk
DevOps Engineer,UK,Entry,Bachelor,2026,3001.121,0.31,Docker,97,36974,2,High,Medium Risk
Cybersecurity Analyst,UK,Senior,PhD,2028,5442.569000000001,0.28,Security,94,44899,2,High,Low Risk
ML Engineer,Canada,Mid,Master,2017,3044.9759999999997,0.17,Python,94,37704,2,High,Low Risk
Data Analyst,India,Mid,Master,2026,756.336,0.66,SQL,80,44948,0,Low,High Risk
Business Analyst,Germany,Senior,PhD,2016,2777.178,0.66,Excel,81,43491,1,High,High Risk
DevOps Engineer,Germany,Entry,Master,2035,3232.4939999999997,0.4,Docker,88,33291,1,High,Medium Risk
Data Scientist,Australia,Mid,PhD,2020,3195.7650000000003,0.3,Python,88,32110,2,High,Medium Risk
AI Researcher,India,Mid,Bachelor,2035,2229.365,0.25,Deep Learning,72,25717,1,High,Low Risk
Cloud Engineer,USA,Senior,Master,2016,6019.932,0.26,AWS,80,44252,2,High,Low Risk
Data Analyst,Australia,Entry,Bachelor,2028,1514.98,0.68,SQL,75,40940,0,Medium,High Risk
AI Researcher,Germany,Mid,PhD,2016,3552.1050000000005,0.06,Deep Learning,60,31985,2,High,Low Risk
Product Manager,UK,Entry,Master,2034,3232.9309999999996,0.49,Strategy,94,34310,1,High,Medium Risk
Data Analyst,Canada,Entry,Bachelor,2016,1092.691,0.56,SQL,70,49577,1,Medium,Medium Risk
Product Manager,USA,Mid,Master,2026,5604.206,0.41,Strategy,89,46199,2,High,Medium Risk
Product Manager,Germany,Mid,Master,2024,3834.1269999999995,0.39,Strategy,60,11309,1,High,Medium Risk
Software Engineer,USA,Entry,Bachelor,2030,2915.1710000000003,0.5,Java,70,28424,1,High,Medium Risk
DevOps Engineer,Germany,Mid,Bachelor,2035,4304.312,0.4,Docker,93,22613,2,High,Medium Risk
Business Analyst,Australia,Mid,PhD,2020,2013.541,0.7,Excel,81,47041,1,High,High Risk
Data Analyst,Australia,Mid,Bachelor,2019,1869.2259999999999,0.59,SQL,97,2416,1,Medium,Medium Risk
Cloud Engineer,Australia,Senior,PhD,2033,6622.923,0.43,AWS,77,34675,2,High,Medium Risk
DevOps Engineer,UK,Senior,Bachelor,2016,4887.326999999999,0.21,Docker,81,14573,2,High,Low Risk
Business Analyst,India,Entry,Bachelor,2028,716.8899999999999,0.78,Excel,74,39719,0,Low,High Risk
AI Researcher,Germany,Mid,PhD,2018,3428.8459999999995,0.08,Deep Learning,62,10993,2,High,Low Risk
Data Analyst,Australia,Mid,Bachelor,2035,2551.505,0.75,SQL,84,22949,0,High,High Risk
DevOps Engineer,Australia,Senior,Master,2017,4161.256,0.22,Docker,99,35184,2,High,Low Risk
Data Scientist,UK,Entry,Bachelor,2023,2515.895,0.33,Python,62,28641,1,High,Medium Risk
Data Analyst,Australia,Entry,Master,2016,1201.402,0.56,SQL,71,38844,1,Medium,Medium Risk
Data Analyst,UK,Mid,Bachelor,2019,2053.141,0.59,SQL,92,45191,1,High,Medium Risk
Business Analyst,UK,Mid,Bachelor,2024,2544.044,0.74,Excel,63,3192,0,High,High Risk
Product Manager,Australia,Mid,PhD,2028,4129.628000000001,0.43,Strategy,78,24683,1,High,Medium Risk
Cloud Engineer,India,Mid,PhD,2026,1478.718,0.36,AWS,81,10409,1,Medium,Medium Risk
Data Analyst,Germany,Entry,Master,2030,1375.952,0.7,SQL,70,22735,0,Medium,High Risk
Business Analyst,Australia,Mid,Bachelor,2017,1965.0,0.67,Excel,79,45036,1,Medium,High Risk
AI Researcher,USA,Entry,PhD,2026,4258.584,0.16,Deep Learning,71,12291,2,High,Low Risk
Product Manager,Germany,Entry,PhD,2032,2842.0969999999998,0.47,Strategy,78,48115,1,High,Medium Risk
DevOps Engineer,Australia,Mid,Master,2026,3577.5240000000003,0.31,Docker,76,21043,1,High,Medium Risk
Product Manager,Australia,Senior,Master,2025,6463.528,0.4,Strategy,67,33995,2,High,Medium Risk
Product Manager,Australia,Entry,Bachelor,2023,2734.269,0.38,Strategy,85,25007,1,High,Medium Risk
Data Scientist,Australia,Mid,Master,2020,2965.451,0.3,Python,60,15850,1,High,Medium Risk
DevOps Engineer,Australia,Entry,Bachelor,2016,2128.3109999999997,0.21,Docker,79,49514,2,High,Low Risk
Data Scientist,UK,Mid,PhD,2022,3402.146,0.32,Python,96,10876,2,High,Medium Risk
Data Analyst,Australia,Entry,PhD,2019,1280.5770000000002,0.59,SQL,82,23759,1,Medium,Medium Risk
